order_id,order_date_sk,customer_sk,product_sk,store_sk,quantity,unit_price,line_total
1000005579,583,328,1,,3,12000.0,36000.0
1000005579,583,328,2,,1,15000.0,15000.0
1000005580,484,276,2,,2,15000.0,30000.0
1000005581,357,974,1,,1,12000.0,12000.0
1000005581,357,974,2,,3,13500.0,40500.0
1000005582,355,653,1,2.0,1,12000.0,12000.0
1000005583,42,993,1,,3,12600.0,37800.0
1000005583,42,993,2,,1,15000.0,15000.0
1000005584,429,159,1,,2,13200.0,26400.0
1000005585,48,1451,1,,1,12000.0,12000.0
1000005586,360,866,2,,1,15000.0,15000.0
1000005587,205,88,1,,2,12600.0,25200.0
1000005588,231,994,2,,1,15750.0,15750.0
1000005589,277,1015,1,,1,13200.0,13200.0
1000005589,277,1015,1,,2,12000.0,24000.0
1000005589,277,1015,1,,1,12600.0,12600.0
1000005590,209,1351,1,,2,12000.0,24000.0
1000005591,134,304,1,,3,12600.0,37800.0
1000005592,97,925,2,,1,15000.0,15000.0
1000005593,527,283,2,,2,15750.0,31500.0
1000005593,527,283,2,,1,16500.0,16500.0
1000005594,93,1061,2,,3,15750.0,47250.0
1000005595,414,429,2,,1,15000.0,15000.0
1000005596,428,705,1,,1,12000.0,12000.0
1000005597,293,516,2,,1,15000.0,15000.0
1000005598,340,978,2,,3,15750.0,47250.0
1000005599,326,332,2,,1,16500.0,16500.0
1000005600,338,43,2,,2,15000.0,30000.0
1000005600,338,43,1,,3,12000.0,36000.0
1000005601,478,853,1,,1,10800.0,10800.0
1000005602,478,209,2,,1,15750.0,15750.0
1000005603,106,1476,2,,1,15000.0,15000.0
1000005604,64,1331,1,,1,12600.0,12600.0
1000005604,64,1331,2,,2,15750.0,31500.0
1000005605,429,1400,1,,3,12000.0,36000.0
1000005606,101,248,1,,1,12000.0,12000.0
1000005607,261,1105,2,,3,15000.0,45000.0
1000005608,105,543,1,1.0,1,12000.0,12000.0
1000005609,392,1452,2,2.0,3,15000.0,45000.0
1000005609,392,1452,2,2.0,1,13500.0,13500.0
1000005609,392,1452,2,2.0,1,15000.0,15000.0
1000005610,637,483,2,,1,15000.0,15000.0
1000005611,303,135,2,2.0,3,15000.0,45000.0
1000005611,303,135,1,2.0,3,12000.0,36000.0
1000005612,555,1462,2,,2,15750.0,31500.0
1000005613,512,1149,2,,1,15000.0,15000.0
1000005613,512,1149,1,,1,12000.0,12000.0
1000005614,237,1485,1,2.0,1,12600.0,12600.0
1000005615,187,905,2,,3,15000.0,45000.0
1000005615,187,905,1,,2,12000.0,24000.0
1000005616,472,1236,2,1.0,1,15750.0,15750.0
1000005616,472,1236,2,1.0,2,16500.0,33000.0
1000005617,559,176,1,,1,12000.0,12000.0
1000005618,460,1319,2,,3,15000.0,45000.0
1000005618,460,1319,2,,3,13500.0,40500.0
1000005619,209,1386,1,,1,12000.0,12000.0
1000005619,209,1386,1,,3,13200.0,39600.0
1000005620,69,121,2,,2,15000.0,30000.0
1000005620,69,121,1,,1,13200.0,13200.0
1000005621,597,954,1,,3,12000.0,36000.0
1000005622,591,90,2,,1,15750.0,15750.0
1000005622,591,90,1,,2,12000.0,24000.0
1000005622,591,90,1,,3,12000.0,36000.0
1000005623,613,347,1,,2,10800.0,21600.0
1000005624,279,1486,1,,2,10800.0,21600.0
1000005625,113,223,2,,1,15000.0,15000.0
1000005626,560,749,2,2.0,3,15000.0,45000.0
1000005627,94,1199,1,2.0,1,12600.0,12600.0
1000005627,94,1199,2,2.0,3,15000.0,45000.0
1000005628,628,58,2,,3,16500.0,49500.0
1000005629,366,78,1,2.0,2,12000.0,24000.0
1000005629,366,78,1,2.0,3,12600.0,37800.0
1000005630,432,888,1,,1,13200.0,13200.0
1000005631,364,1472,2,,3,13500.0,40500.0
1000005632,604,1477,1,,2,12000.0,24000.0
1000005632,604,1477,2,,3,15000.0,45000.0
1000005633,290,1104,2,,1,15000.0,15000.0
1000005633,290,1104,1,,1,12000.0,12000.0
1000005634,326,1241,1,,3,12000.0,36000.0
1000005635,526,715,1,,1,12000.0,12000.0
1000005635,526,715,1,,3,12000.0,36000.0
1000005636,341,1295,1,,3,12000.0,36000.0
1000005637,546,1237,2,,2,15000.0,30000.0
1000005637,546,1237,1,,3,12000.0,36000.0
1000005637,546,1237,2,,2,16500.0,33000.0
1000005638,507,1202,1,,3,10800.0,32400.0
1000005638,507,1202,1,,1,13200.0,13200.0
1000005639,327,1014,2,1.0,2,15000.0,30000.0
1000005640,28,701,1,,1,10800.0,10800.0
1000005640,28,701,2,,1,15000.0,15000.0
1000005640,28,701,2,,3,15000.0,45000.0
1000005641,201,232,1,,1,12000.0,12000.0
1000005642,255,812,1,1.0,1,13200.0,13200.0
1000005643,592,1322,1,,3,12000.0,36000.0
1000005644,70,1443,2,,2,16500.0,33000.0
1000005645,137,1047,1,,2,12000.0,24000.0
1000005645,137,1047,2,,2,13500.0,27000.0
1000005646,85,669,2,,1,15750.0,15750.0
1000005646,85,669,1,,1,12000.0,12000.0
1000005647,488,23,1,,2,10800.0,21600.0
1000005648,207,1163,2,,3,15000.0,45000.0
1000005649,111,97,1,,1,12000.0,12000.0
1000005650,583,366,1,,3,13200.0,39600.0
1000005650,583,366,2,,2,15000.0,30000.0
1000005651,588,429,1,,1,12000.0,12000.0
1000005652,201,524,1,1.0,1,12000.0,12000.0
1000005652,201,524,1,1.0,3,12000.0,36000.0
1000005653,522,1313,2,2.0,2,13500.0,27000.0
1000005654,18,456,1,,3,10800.0,32400.0
1000005655,90,291,1,,1,12000.0,12000.0
1000005656,320,1359,1,,1,12000.0,12000.0
1000005657,282,685,2,2.0,2,15000.0,30000.0
1000005658,440,1370,2,,3,15000.0,45000.0
1000005658,440,1370,1,,3,10800.0,32400.0
1000005659,298,350,2,2.0,2,13500.0,27000.0
1000005660,54,1135,1,,2,12000.0,24000.0
1000005660,54,1135,2,,3,15000.0,45000.0
1000005661,556,17,1,,1,10800.0,10800.0
1000005661,556,17,2,,2,16500.0,33000.0
1000005662,429,208,2,,2,15000.0,30000.0
1000005663,507,511,1,,1,13200.0,13200.0
1000005663,507,511,2,,2,13500.0,27000.0
1000005663,507,511,1,,3,12000.0,36000.0
1000005664,96,951,2,,1,13500.0,13500.0
1000005665,30,43,1,,1,12000.0,12000.0
1000005665,30,43,1,,2,12000.0,24000.0
1000005666,202,1435,2,,1,15000.0,15000.0
1000005667,461,748,1,2.0,1,12000.0,12000.0
1000005667,461,748,2,2.0,1,15000.0,15000.0
1000005668,614,542,2,,1,15000.0,15000.0
1000005668,614,542,2,,1,15750.0,15750.0
1000005669,447,430,2,,3,15000.0,45000.0
1000005669,447,430,2,,2,15000.0,30000.0
1000005670,390,7,1,,3,12000.0,36000.0
1000005670,390,7,1,,1,12000.0,12000.0
1000005671,390,1447,1,,2,13200.0,26400.0
1000005672,447,426,1,2.0,2,12000.0,24000.0
1000005673,82,1248,1,,2,12000.0,24000.0
1000005674,403,246,2,,3,15000.0,45000.0
1000005675,91,665,1,,1,12000.0,12000.0
1000005676,534,337,2,1.0,3,15000.0,45000.0
1000005677,155,602,1,,3,12000.0,36000.0
1000005677,155,602,2,,2,15750.0,31500.0
1000005678,523,118,2,,3,15000.0,45000.0
1000005678,523,118,1,,1,12000.0,12000.0
1000005679,510,119,2,,3,15000.0,45000.0
1000005679,510,119,2,,1,15000.0,15000.0
1000005680,444,996,1,,2,12600.0,25200.0
1000005681,594,143,1,,3,12000.0,36000.0
1000005682,328,191,2,,3,15000.0,45000.0
1000005683,307,616,1,,1,10800.0,10800.0
1000005684,152,758,1,1.0,2,13200.0,26400.0
1000005684,152,758,2,1.0,1,13500.0,13500.0
1000005685,331,605,2,,3,15000.0,45000.0
1000005686,8,1038,1,,3,10800.0,32400.0
1000005687,213,754,1,,2,12000.0,24000.0
1000005688,136,273,1,,1,12000.0,12000.0
1000005689,213,466,1,1.0,1,10800.0,10800.0
1000005689,213,466,2,1.0,2,15000.0,30000.0
1000005690,563,1246,1,1.0,2,12000.0,24000.0
1000005691,377,706,2,,1,15750.0,15750.0
1000005692,597,1196,1,,1,12000.0,12000.0
1000005693,203,1375,1,,2,12000.0,24000.0
1000005694,133,6,2,,3,15000.0,45000.0
1000005694,133,6,2,,1,16500.0,16500.0
1000005695,50,729,1,,1,12000.0,12000.0
1000005696,286,1222,1,1.0,2,12000.0,24000.0
1000005696,286,1222,2,1.0,2,15000.0,30000.0
1000005697,313,1493,1,,1,12000.0,12000.0
1000005698,408,166,1,,1,12600.0,12600.0
1000005699,511,1056,1,,2,13200.0,26400.0
1000005700,215,1278,1,,1,12000.0,12000.0
1000005700,215,1278,1,,3,13200.0,39600.0
1000005701,383,681,1,,3,12600.0,37800.0
1000005702,1,1042,2,2.0,1,15000.0,15000.0
1000005703,161,1013,1,,1,10800.0,10800.0
1000005704,285,1392,1,2.0,1,10800.0,10800.0
1000005705,320,175,1,2.0,3,12000.0,36000.0
1000005705,320,175,2,2.0,2,15000.0,30000.0
1000005706,230,1434,2,,2,15000.0,30000.0
1000005706,230,1434,2,,1,15000.0,15000.0
1000005707,566,795,1,,3,12000.0,36000.0
1000005707,566,795,1,,2,12600.0,25200.0
1000005708,443,919,1,,3,12000.0,36000.0
1000005709,61,297,1,,2,10800.0,21600.0
1000005710,544,530,1,,2,10800.0,21600.0
1000005711,341,608,2,2.0,3,15000.0,45000.0
1000005712,193,574,1,,2,12000.0,24000.0
1000005713,403,781,2,,2,15000.0,30000.0
1000005713,403,781,1,,1,12000.0,12000.0
1000005714,488,1019,1,,3,10800.0,32400.0
1000005715,98,956,1,,3,13200.0,39600.0
1000005716,10,1306,1,,2,13200.0,26400.0
1000005716,10,1306,2,,2,15750.0,31500.0
1000005716,10,1306,2,,1,15000.0,15000.0
1000005717,604,1382,2,,3,15750.0,47250.0
1000005718,512,763,2,,2,15000.0,30000.0
1000005719,628,1090,2,,2,13500.0,27000.0
1000005720,341,743,1,2.0,2,12000.0,24000.0
1000005720,341,743,1,2.0,2,12600.0,25200.0
1000005721,618,319,1,1.0,2,12000.0,24000.0
1000005722,318,782,1,,1,12000.0,12000.0
1000005722,318,782,1,,2,10800.0,21600.0
1000005723,260,799,1,2.0,2,13200.0,26400.0
1000005724,198,870,1,,3,12000.0,36000.0
1000005725,326,794,1,,2,12000.0,24000.0
1000005726,119,1244,1,,3,12000.0,36000.0
1000005727,6,75,1,,1,12000.0,12000.0
1000005727,6,75,1,,2,12600.0,25200.0
1000005728,70,576,2,,3,15000.0,45000.0
1000005729,244,1326,1,,2,12000.0,24000.0
1000005730,341,731,1,,3,10800.0,32400.0
1000005731,131,1387,1,,3,12000.0,36000.0
1000005732,85,1112,2,,1,15000.0,15000.0
1000005733,10,13,1,,3,12600.0,37800.0
1000005734,216,297,2,,2,13500.0,27000.0
1000005734,216,297,2,,1,15000.0,15000.0
1000005735,54,974,1,,3,12000.0,36000.0
1000005736,228,1387,1,2.0,2,13200.0,26400.0
1000005737,462,39,1,,1,13200.0,13200.0
1000005737,462,39,2,,3,16500.0,49500.0
1000005738,229,192,2,,1,15000.0,15000.0
1000005739,566,541,1,,1,12000.0,12000.0
1000005740,609,1297,1,,3,12000.0,36000.0
1000005741,371,1389,2,,1,16500.0,16500.0
1000005741,371,1389,1,,2,12000.0,24000.0
1000005742,584,1462,2,,1,15750.0,15750.0
1000005743,371,1406,2,,2,16500.0,33000.0
1000005744,340,1060,1,1.0,1,12000.0,12000.0
1000005744,340,1060,2,1.0,1,15750.0,15750.0
1000005745,245,973,2,,3,15000.0,45000.0
1000005746,224,523,1,,2,12000.0,24000.0
1000005747,192,1079,1,2.0,2,12000.0,24000.0
1000005747,192,1079,1,2.0,3,13200.0,39600.0
1000005748,511,451,1,,3,12000.0,36000.0
1000005748,511,451,2,,2,15750.0,31500.0
1000005748,511,451,1,,2,12000.0,24000.0
1000005749,82,210,2,,2,13500.0,27000.0
1000005750,316,273,1,,2,12000.0,24000.0
1000005751,161,194,2,,1,15000.0,15000.0
1000005752,256,825,1,,2,12600.0,25200.0
1000005753,461,1358,1,1.0,1,12000.0,12000.0
1000005754,432,967,1,,3,13200.0,39600.0
1000005755,221,1377,2,,3,15000.0,45000.0
1000005755,221,1377,2,,2,15750.0,31500.0
1000005756,96,573,1,,3,12000.0,36000.0
1000005757,146,1148,1,1.0,2,12000.0,24000.0
1000005757,146,1148,2,1.0,1,15000.0,15000.0
1000005758,543,1274,1,,1,12000.0,12000.0
1000005758,543,1274,1,,2,12000.0,24000.0
1000005759,183,147,1,,1,12600.0,12600.0
1000005760,55,1119,1,1.0,1,12000.0,12000.0
1000005761,346,958,1,,1,12000.0,12000.0
1000005762,371,1006,1,,3,12000.0,36000.0
1000005763,461,752,1,,2,10800.0,21600.0
1000005763,461,752,2,,1,15000.0,15000.0
1000005764,571,689,1,,3,12000.0,36000.0
1000005765,329,931,1,1.0,2,12000.0,24000.0
1000005765,329,931,1,1.0,2,10800.0,21600.0
1000005766,159,853,1,,3,12000.0,36000.0
1000005767,611,1451,1,,1,10800.0,10800.0
1000005768,451,1045,2,,3,16500.0,49500.0
1000005769,1,349,2,,1,15000.0,15000.0
1000005770,300,855,2,,2,15000.0,30000.0
1000005771,16,381,2,,3,15000.0,45000.0
1000005772,614,1336,1,,2,12000.0,24000.0
1000005773,406,209,1,,3,12000.0,36000.0
1000005774,327,233,1,,1,12000.0,12000.0
1000005775,565,398,1,1.0,2,13200.0,26400.0
1000005776,278,154,1,,2,12000.0,24000.0
1000005777,459,136,2,,2,15000.0,30000.0
1000005777,459,136,1,,1,13200.0,13200.0
1000005778,588,149,1,,1,12000.0,12000.0
1000005779,118,649,1,,1,12600.0,12600.0
1000005780,627,680,1,,2,12000.0,24000.0
1000005781,183,98,2,,1,15750.0,15750.0
1000005782,293,142,2,,1,16500.0,16500.0
1000005782,293,142,1,,1,12000.0,12000.0
1000005783,153,864,1,1.0,2,12000.0,24000.0
1000005784,382,953,1,,1,12000.0,12000.0
1000005785,272,1355,1,,2,12000.0,24000.0
1000005786,126,610,1,,1,12000.0,12000.0
1000005787,387,536,1,,1,12000.0,12000.0
1000005788,463,361,1,,2,12000.0,24000.0
1000005789,17,1339,2,,2,15000.0,30000.0
1000005789,17,1339,1,,3,12000.0,36000.0
1000005790,524,765,1,,1,12000.0,12000.0
1000005791,223,612,1,2.0,1,12600.0,12600.0
1000005792,621,1078,1,,1,12000.0,12000.0
1000005793,457,1469,2,,3,15000.0,45000.0
1000005793,457,1469,2,,2,15750.0,31500.0
1000005794,519,849,1,2.0,3,10800.0,32400.0
1000005795,585,222,2,,3,15000.0,45000.0
1000005796,254,972,2,,2,15000.0,30000.0
1000005797,25,332,1,,2,12600.0,25200.0
1000005797,25,332,1,,1,12000.0,12000.0
1000005798,196,1333,2,,3,13500.0,40500.0
1000005799,222,1209,1,,3,12000.0,36000.0
1000005800,32,254,1,,3,12600.0,37800.0
1000005801,553,783,1,,2,12000.0,24000.0
1000005802,598,203,2,1.0,2,15000.0,30000.0
1000005803,89,570,2,,2,15000.0,30000.0
1000005803,89,570,2,,3,15000.0,45000.0
1000005803,89,570,2,,1,15000.0,15000.0
1000005804,148,1317,2,,1,15000.0,15000.0
1000005805,247,664,1,1.0,3,12000.0,36000.0
1000005806,475,849,1,,1,10800.0,10800.0
1000005807,506,1032,1,,2,12600.0,25200.0
1000005808,310,532,2,,2,15000.0,30000.0
1000005809,225,569,1,,2,12000.0,24000.0
1000005810,88,685,1,,2,10800.0,21600.0
1000005810,88,685,1,,1,12000.0,12000.0
1000005811,50,1136,2,,3,16500.0,49500.0
1000005812,159,206,1,,2,12000.0,24000.0
1000005813,315,900,1,,3,12000.0,36000.0
1000005813,315,900,1,,2,13200.0,26400.0
1000005814,530,1485,2,,1,15000.0,15000.0
1000005814,530,1485,2,,3,15000.0,45000.0
1000005815,440,1360,1,,2,12000.0,24000.0
1000005816,529,649,1,2.0,3,12000.0,36000.0
1000005817,454,182,1,1.0,2,12600.0,25200.0
1000005818,337,1282,1,,2,10800.0,21600.0
1000005819,332,1280,1,,3,12000.0,36000.0
1000005820,563,444,1,,1,12000.0,12000.0
1000005820,563,444,2,,1,15000.0,15000.0
1000005821,81,467,1,,2,12000.0,24000.0
1000005822,299,1033,1,,1,12600.0,12600.0
1000005822,299,1033,1,,1,12000.0,12000.0
1000005823,84,502,1,,2,12000.0,24000.0
1000005824,577,1167,1,,3,12000.0,36000.0
1000005825,322,818,2,2.0,2,15000.0,30000.0
1000005826,407,468,2,,1,15000.0,15000.0
1000005827,471,1151,2,,3,15000.0,45000.0
1000005828,470,418,1,,3,12000.0,36000.0
1000005829,68,661,1,,1,10800.0,10800.0
1000005830,199,477,2,2.0,1,15000.0,15000.0
1000005830,199,477,1,2.0,3,12000.0,36000.0
1000005831,100,1236,1,,2,12600.0,25200.0
1000005832,72,1257,1,,3,10800.0,32400.0
1000005832,72,1257,1,,1,10800.0,10800.0
1000005833,255,436,1,,2,13200.0,26400.0
1000005834,205,1206,1,,1,13200.0,13200.0
1000005835,85,249,1,,1,12000.0,12000.0
1000005835,85,249,2,,2,15750.0,31500.0
1000005836,624,954,1,,1,10800.0,10800.0
1000005837,319,391,1,,3,12000.0,36000.0
1000005838,472,462,1,,3,12000.0,36000.0
1000005839,420,279,2,,1,15000.0,15000.0
1000005840,608,1269,1,,3,12000.0,36000.0
1000005841,602,1240,2,,2,13500.0,27000.0
1000005842,207,362,1,,3,12000.0,36000.0
1000005843,508,1120,2,,1,15000.0,15000.0
1000005844,399,347,2,,3,15000.0,45000.0
1000005845,199,1222,1,,3,12000.0,36000.0
1000005845,199,1222,1,,2,12000.0,24000.0
1000005846,127,379,1,,1,10800.0,10800.0
1000005847,304,1002,2,,2,15750.0,31500.0
1000005847,304,1002,1,,3,12000.0,36000.0
1000005848,457,1194,2,,2,15000.0,30000.0
1000005848,457,1194,2,,1,16500.0,16500.0
1000005849,107,302,1,,3,12000.0,36000.0
1000005849,107,302,2,,1,15750.0,15750.0
1000005850,609,418,1,,2,12600.0,25200.0
1000005850,609,418,1,,3,13200.0,39600.0
1000005851,232,322,2,,2,16500.0,33000.0
1000005852,116,590,2,2.0,3,15000.0,45000.0
1000005853,493,1444,1,,2,12000.0,24000.0
1000005854,628,1135,2,,1,16500.0,16500.0
1000005854,628,1135,1,,3,12000.0,36000.0
1000005854,628,1135,1,,2,10800.0,21600.0
1000005855,604,1163,1,,3,12000.0,36000.0
1000005856,381,591,1,,2,10800.0,21600.0
1000005856,381,591,2,,2,15000.0,30000.0
1000005857,377,338,2,,3,15000.0,45000.0
1000005858,53,911,2,,2,13500.0,27000.0
1000005859,414,46,1,1.0,3,12000.0,36000.0
1000005860,294,1344,1,2.0,3,12600.0,37800.0
1000005860,294,1344,1,2.0,2,12000.0,24000.0
1000005861,543,314,2,,1,15000.0,15000.0
1000005862,213,932,1,,2,12000.0,24000.0
1000005862,213,932,1,,3,12000.0,36000.0
1000005863,273,1358,1,,1,12000.0,12000.0
1000005864,109,1162,2,2.0,3,15000.0,45000.0
1000005865,373,1053,2,2.0,3,15750.0,47250.0
1000005865,373,1053,1,2.0,3,12000.0,36000.0
1000005866,242,945,1,,3,12000.0,36000.0
1000005867,409,697,2,,1,13500.0,13500.0
1000005868,251,1101,1,1.0,1,12000.0,12000.0
1000005869,281,1406,1,2.0,3,10800.0,32400.0
1000005870,372,688,1,,1,12000.0,12000.0
1000005871,470,1269,2,2.0,3,13500.0,40500.0
1000005872,201,279,1,,1,12000.0,12000.0
1000005873,158,185,1,,1,12000.0,12000.0
1000005874,522,1492,1,,1,12000.0,12000.0
1000005874,522,1492,1,,3,13200.0,39600.0
1000005874,522,1492,2,,2,13500.0,27000.0
1000005875,409,277,2,,2,16500.0,33000.0
1000005875,409,277,2,,1,15000.0,15000.0
1000005876,548,1234,1,1.0,3,12000.0,36000.0
1000005877,77,858,2,,2,15000.0,30000.0
1000005878,259,315,1,,1,12600.0,12600.0
1000005878,259,315,1,,2,10800.0,21600.0
1000005879,553,1151,1,1.0,2,12000.0,24000.0
1000005880,323,994,1,,3,13200.0,39600.0
1000005880,323,994,1,,1,10800.0,10800.0
1000005881,177,9,1,,1,12600.0,12600.0
1000005881,177,9,2,,1,15000.0,15000.0
1000005881,177,9,2,,3,15000.0,45000.0
1000005882,268,1247,2,2.0,2,15750.0,31500.0
1000005883,265,879,2,,3,15000.0,45000.0
1000005883,265,879,2,,1,15000.0,15000.0
1000005884,100,113,1,,3,12000.0,36000.0
1000005885,18,1413,2,,1,15000.0,15000.0
1000005886,173,941,1,1.0,1,12000.0,12000.0
1000005887,194,1467,1,,2,12000.0,24000.0
1000005888,553,1188,2,,1,15000.0,15000.0
1000005889,581,1115,2,,1,15000.0,15000.0
1000005889,581,1115,2,,3,15000.0,45000.0
1000005890,142,1336,1,,2,12000.0,24000.0
1000005891,18,1363,2,,1,16500.0,16500.0
1000005892,149,785,1,,3,13200.0,39600.0
1000005893,420,1103,1,1.0,1,12000.0,12000.0
1000005894,572,517,1,,1,13200.0,13200.0
1000005894,572,517,1,,1,12000.0,12000.0
1000005895,221,519,2,,2,13500.0,27000.0
1000005896,77,1319,1,,2,12000.0,24000.0
1000005897,198,182,2,1.0,3,15750.0,47250.0
1000005897,198,182,2,1.0,3,15000.0,45000.0
1000005898,213,316,2,1.0,3,15750.0,47250.0
1000005899,425,990,2,,3,15000.0,45000.0
1000005900,303,500,2,,3,13500.0,40500.0
1000005901,295,353,1,,2,12000.0,24000.0
1000005901,295,353,2,,1,13500.0,13500.0
1000005902,262,980,1,,2,10800.0,21600.0
1000005902,262,980,1,,3,12000.0,36000.0
1000005903,524,1137,2,,2,15000.0,30000.0
1000005904,101,1122,2,,2,15000.0,30000.0
1000005904,101,1122,1,,2,10800.0,21600.0
1000005905,138,588,1,,1,12000.0,12000.0
1000005906,374,1144,1,,3,12000.0,36000.0
1000005907,162,1413,1,,1,12600.0,12600.0
1000005907,162,1413,2,,3,16500.0,49500.0
1000005908,134,1115,1,,2,12000.0,24000.0
1000005909,497,142,2,,1,15750.0,15750.0
1000005910,74,969,1,,2,12600.0,25200.0
1000005911,532,1042,1,2.0,1,10800.0,10800.0
1000005911,532,1042,1,2.0,3,12000.0,36000.0
1000005912,358,728,2,,1,15000.0,15000.0
1000005912,358,728,1,,1,10800.0,10800.0
1000005913,222,1117,2,,2,15000.0,30000.0
1000005914,349,484,2,,2,15750.0,31500.0
1000005915,483,1339,2,,1,15750.0,15750.0
1000005916,515,1474,2,,2,15000.0,30000.0
1000005916,515,1474,1,,1,12000.0,12000.0
1000005917,297,1161,2,,2,15000.0,30000.0
1000005918,54,1149,2,,3,15000.0,45000.0
1000005919,205,477,2,,2,15000.0,30000.0
1000005920,616,951,1,,1,12000.0,12000.0
1000005921,515,508,1,,3,13200.0,39600.0
1000005921,515,508,1,,2,12600.0,25200.0
1000005922,612,689,1,,1,12000.0,12000.0
1000005922,612,689,2,,2,16500.0,33000.0
1000005923,275,289,2,,3,13500.0,40500.0
1000005924,597,1229,2,,1,15000.0,15000.0
1000005925,381,1061,1,,1,12600.0,12600.0
1000005926,249,1051,1,1.0,1,10800.0,10800.0
1000005927,583,35,2,,2,15000.0,30000.0
1000005928,347,3,2,,1,15000.0,15000.0
1000005928,347,3,2,,2,15750.0,31500.0
1000005929,478,1186,2,,2,15000.0,30000.0
1000005930,469,1232,2,1.0,2,15000.0,30000.0
1000005930,469,1232,1,1.0,2,12000.0,24000.0
1000005931,122,1076,2,,1,15000.0,15000.0
1000005932,505,111,1,2.0,2,12000.0,24000.0
1000005932,505,111,2,2.0,1,15000.0,15000.0
1000005933,391,1149,1,1.0,3,12600.0,37800.0
1000005933,391,1149,1,1.0,3,12000.0,36000.0
1000005934,513,1392,1,2.0,2,10800.0,21600.0
1000005935,604,611,1,,2,12000.0,24000.0
1000005936,288,1313,2,,2,13500.0,27000.0
1000005936,288,1313,1,,2,12000.0,24000.0
1000005937,471,944,1,,1,12000.0,12000.0
1000005938,454,1362,1,,1,12000.0,12000.0
1000005939,413,1225,1,1.0,3,12000.0,36000.0
1000005940,287,1406,1,,3,10800.0,32400.0
1000005941,328,220,2,,2,15000.0,30000.0
1000005942,632,1160,2,,2,15000.0,30000.0
1000005943,262,745,1,,1,12000.0,12000.0
1000005943,262,745,2,,2,16500.0,33000.0
1000005944,55,928,1,,2,12600.0,25200.0
1000005945,33,1377,2,,2,15000.0,30000.0
1000005945,33,1377,2,,2,15750.0,31500.0
1000005946,49,1475,2,,2,13500.0,27000.0
1000005947,469,138,1,,2,12600.0,25200.0
1000005948,280,697,2,,1,15000.0,15000.0
1000005949,605,1393,2,,2,15000.0,30000.0
1000005950,350,1000,1,,1,12600.0,12600.0
1000005950,350,1000,2,,1,13500.0,13500.0
1000005951,455,206,2,,2,16500.0,33000.0
1000005952,556,722,1,,2,12000.0,24000.0
1000005953,392,1447,2,,1,15000.0,15000.0
1000005954,459,1466,1,,2,12000.0,24000.0
1000005955,25,189,1,,1,10800.0,10800.0
1000005956,220,148,2,,3,13500.0,40500.0
1000005957,579,1258,1,,2,12000.0,24000.0
1000005957,579,1258,1,,3,12000.0,36000.0
1000005958,218,596,1,,2,10800.0,21600.0
1000005959,481,546,1,,2,12000.0,24000.0
1000005959,481,546,2,,3,13500.0,40500.0
1000005960,391,100,2,2.0,2,15000.0,30000.0
1000005961,615,1473,1,,3,12000.0,36000.0
1000005962,29,913,1,1.0,3,12600.0,37800.0
1000005962,29,913,2,1.0,2,15750.0,31500.0
1000005963,258,43,2,,1,15000.0,15000.0
1000005963,258,43,1,,3,12600.0,37800.0
1000005964,18,882,1,,2,10800.0,21600.0
1000005965,339,979,2,,1,13500.0,13500.0
1000005965,339,979,2,,3,15000.0,45000.0
1000005966,513,281,1,,2,12000.0,24000.0
1000005967,590,32,1,,3,13200.0,39600.0
1000005967,590,32,1,,2,10800.0,21600.0
1000005968,443,1427,1,1.0,2,12000.0,24000.0
1000005969,629,112,1,,1,12000.0,12000.0
1000005970,583,187,1,,3,12000.0,36000.0
1000005971,521,757,1,,3,10800.0,32400.0
1000005972,197,849,1,,2,12000.0,24000.0
1000005973,339,902,2,,1,15000.0,15000.0
1000005974,236,38,1,1.0,1,10800.0,10800.0
1000005975,297,1129,1,,2,12000.0,24000.0
1000005976,522,561,2,,3,15750.0,47250.0
1000005977,354,141,1,,3,12000.0,36000.0
1000005978,478,1236,2,,1,15000.0,15000.0
1000005978,478,1236,1,,3,12600.0,37800.0
1000005979,127,276,2,,2,15000.0,30000.0
1000005980,298,375,1,2.0,3,10800.0,32400.0
1000005981,518,370,1,,2,10800.0,21600.0
1000005982,37,1304,2,1.0,1,15000.0,15000.0
1000005983,347,926,1,,3,12000.0,36000.0
1000005984,498,468,2,2.0,3,13500.0,40500.0
1000005985,419,562,1,2.0,1,10800.0,10800.0
1000005986,49,986,1,,3,12000.0,36000.0
1000005986,49,986,2,,1,15000.0,15000.0
1000005987,531,1343,1,2.0,2,12000.0,24000.0
1000005987,531,1343,2,2.0,2,15750.0,31500.0
1000005987,531,1343,2,2.0,3,13500.0,40500.0
1000005988,549,983,2,,2,15750.0,31500.0
1000005988,549,983,1,,2,12000.0,24000.0
1000005989,427,1133,1,2.0,1,12600.0,12600.0
1000005990,224,716,2,,1,15000.0,15000.0
1000005991,404,333,2,,2,15750.0,31500.0
1000005992,397,1297,2,,1,16500.0,16500.0
1000005993,579,1344,1,,3,12000.0,36000.0
1000005994,265,1099,1,,1,12000.0,12000.0
1000005995,634,49,2,,2,15000.0,30000.0
1000005996,43,444,2,,2,15000.0,30000.0
1000005996,43,444,2,,3,15000.0,45000.0
1000005997,480,1215,1,,2,12000.0,24000.0
1000005998,130,610,1,2.0,3,12000.0,36000.0
1000005998,130,610,2,2.0,3,15000.0,45000.0
