order_id,order_date_sk,customer_sk,store_sk,status,subtotal,tax_amount,shipping_fee,total_amount
1000006291,542,735,,CANCELLED,30780.0,6463.8,0.0,37243.8
1000006292,338,583,2.0,FULFILLED,34200.0,7182.0,0.0,41382.0
1000006293,36,403,,PAID,14700.0,3087.0,900.0,18687.0
1000006294,265,144,,FULFILLED,53640.0,11264.4,0.0,64904.4
1000006295,130,724,,FULFILLED,35910.0,7541.1,0.0,43451.1
1000006296,105,508,,CANCELLED,24000.0,5040.0,900.0,29940.0
1000006297,423,1476,,FULFILLED,15000.0,3150.0,900.0,19050.0
1000006298,72,1069,,CANCELLED,29925.0,6284.25,1500.0,37709.25
1000006299,508,92,,FULFILLED,39600.0,8316.0,900.0,48816.0
1000006300,72,376,,FULFILLED,34020.0,7144.2,1500.0,42664.2
1000006301,358,251,,FULFILLED,45000.0,9450.0,0.0,54450.0
1000006302,282,665,,FULFILLED,28500.0,5985.0,1200.0,35685.0
1000006303,335,4,1.0,REFUNDED,39787.5,8355.38,0.0,48142.88
1000006304,482,225,,PAID,61560.0,12927.6,1200.0,75687.6
1000006305,476,1083,1.0,FULFILLED,23940.0,5027.4,0.0,28967.4
1000006306,316,111,,FULFILLED,23940.0,5027.4,900.0,29867.4
1000006307,197,1491,2.0,FULFILLED,39600.0,8316.0,0.0,47916.0
1000006308,31,1340,,FULFILLED,42750.0,8977.5,900.0,52627.5
1000006309,466,597,,FULFILLED,10800.0,2268.0,1200.0,14268.0
1000006310,300,873,,FULFILLED,11760.0,2469.6,1500.0,15729.6
1000006311,88,1021,1.0,PAID,44550.0,9355.5,0.0,53905.5
1000006312,403,456,,PAID,41040.0,8618.4,1500.0,51158.4
1000006313,397,413,,FULFILLED,25080.0,5266.8,0.0,30346.8
1000006314,68,748,,FULFILLED,79308.0,16654.68,0.0,95962.68
1000006315,161,1310,1.0,FULFILLED,13500.0,2835.0,0.0,16335.0
1000006316,65,1271,,FULFILLED,14250.0,2992.5,1200.0,18442.5
1000006317,272,964,,FULFILLED,12600.0,2646.0,1500.0,16746.0
1000006318,340,1178,,FULFILLED,36300.0,7623.0,1500.0,45423.0
1000006319,501,292,,REFUNDED,25872.0,5433.12,900.0,32205.12
1000006320,418,1034,,FULFILLED,67200.0,14112.0,0.0,81312.0
1000006321,323,494,,PAID,47700.0,10017.0,1200.0,58917.0
1000006322,347,1025,,FULFILLED,25872.0,5433.12,0.0,31305.12
1000006323,581,1045,2.0,CREATED,14700.0,3087.0,0.0,17787.0
1000006324,477,700,,FULFILLED,11340.0,2381.4,1200.0,14921.4
1000006325,172,1194,,FULFILLED,10800.0,2268.0,1200.0,14268.0
1000006326,511,449,,FULFILLED,64680.0,13582.8,1200.0,79462.8
1000006327,272,220,,FULFILLED,49680.0,10432.8,0.0,60112.8
1000006328,630,1152,,FULFILLED,105975.0,22254.75,0.0,128229.75
1000006329,133,417,,CANCELLED,47040.0,9878.4,0.0,56918.4
1000006330,487,231,,FULFILLED,29400.0,6174.0,0.0,35574.0
1000006331,31,142,,PAID,40500.0,8505.0,900.0,49905.0
1000006332,170,867,,FULFILLED,24696.0,5186.16,0.0,29882.16
1000006333,422,1011,,FULFILLED,13500.0,2835.0,1200.0,17535.0
1000006334,374,1363,,FULFILLED,15000.0,3150.0,1200.0,19350.0
1000006335,463,1027,,FULFILLED,69480.0,14590.8,0.0,84070.8
1000006336,542,135,,FULFILLED,22800.0,4788.0,1200.0,28788.0
1000006337,441,582,,FULFILLED,13500.0,2835.0,1200.0,17535.0
1000006338,272,525,,FULFILLED,25650.0,5386.5,900.0,31936.5
1000006339,501,463,,FULFILLED,59175.0,12426.75,0.0,71601.75
1000006340,323,1127,,FULFILLED,31752.0,6667.92,1200.0,39619.92
1000006341,409,1263,,FULFILLED,21600.0,4536.0,900.0,27036.0
1000006342,431,294,,FULFILLED,69660.0,14628.6,1500.0,85788.6
1000006343,437,594,,REFUNDED,57000.0,11970.0,0.0,68970.0
1000006344,17,195,2.0,PAID,60900.0,12789.0,0.0,73689.0
1000006345,34,649,1.0,PAID,14700.0,3087.0,0.0,17787.0
1000006346,306,1043,,CANCELLED,25260.0,5304.6,900.0,31464.6
1000006347,582,932,,FULFILLED,52620.0,11050.2,900.0,64570.2
1000006348,496,444,,FULFILLED,14250.0,2992.5,900.0,18142.5
1000006349,564,87,,CREATED,24696.0,5186.16,0.0,29882.16
1000006350,302,819,,FULFILLED,40500.0,8505.0,900.0,49905.0
1000006351,172,967,,CANCELLED,60900.0,12789.0,1500.0,75189.0
1000006352,357,605,,FULFILLED,42750.0,8977.5,0.0,51727.5
1000006353,224,1331,,CANCELLED,28200.0,5922.0,1200.0,35322.0
1000006354,227,527,2.0,FULFILLED,32400.0,6804.0,0.0,39204.0
1000006355,246,660,,FULFILLED,89340.0,18761.4,1200.0,109301.4
1000006356,462,1355,,FULFILLED,44100.0,9261.0,900.0,54261.0
1000006357,185,336,,PAID,21168.0,4445.28,0.0,25613.28
1000006358,406,764,,FULFILLED,11970.0,2513.7,0.0,14483.7
1000006359,393,321,,FULFILLED,36000.0,7560.0,0.0,43560.0
1000006360,305,307,,FULFILLED,50100.0,10521.0,1200.0,61821.0
1000006361,27,1027,1.0,FULFILLED,72900.0,15309.0,0.0,88209.0
1000006362,278,1359,,CANCELLED,9720.0,2041.2,0.0,11761.2
1000006363,469,723,,FULFILLED,14250.0,2992.5,900.0,18142.5
1000006364,407,1135,,FULFILLED,23520.0,4939.2,1200.0,29659.2
1000006365,288,72,,FULFILLED,36000.0,7560.0,1500.0,45060.0
1000006366,218,459,,REFUNDED,37800.0,7938.0,0.0,45738.0
1000006367,180,453,,FULFILLED,30000.0,6300.0,0.0,36300.0
1000006368,186,995,,FULFILLED,48510.0,10187.1,900.0,59597.1
1000006369,460,316,,CANCELLED,15000.0,3150.0,0.0,18150.0
1000006370,606,1306,,FULFILLED,24696.0,5186.16,0.0,29882.16
1000006371,625,212,,FULFILLED,53400.0,11214.0,0.0,64614.0
1000006372,54,212,,PAID,22800.0,4788.0,1200.0,28788.0
1000006373,113,1378,,FULFILLED,62400.0,13104.0,900.0,76404.0
1000006374,472,746,,PAID,78300.0,16443.0,900.0,95643.0
1000006375,91,1327,,FULFILLED,10800.0,2268.0,900.0,13968.0
1000006376,22,1323,,PAID,28500.0,5985.0,0.0,34485.0
1000006377,274,1036,,FULFILLED,11400.0,2394.0,900.0,14694.0
1000006378,197,426,,REFUNDED,11760.0,2469.6,0.0,14229.6
1000006379,262,1045,,FULFILLED,22680.0,4762.8,1200.0,28642.8
1000006380,598,885,,CANCELLED,49275.0,10347.75,0.0,59622.75
1000006381,508,1009,,FULFILLED,13200.0,2772.0,1200.0,17172.0
1000006382,26,220,2.0,FULFILLED,25650.0,5386.5,0.0,31036.5
1000006383,216,705,,FULFILLED,36150.0,7591.5,900.0,44641.5
1000006384,175,1037,,PAID,19440.0,4082.4,1200.0,24722.4
1000006385,162,789,,PAID,64500.0,13545.0,1500.0,79545.0
1000006386,162,79,,PAID,34200.0,7182.0,900.0,42282.0
1000006387,1,768,,FULFILLED,44688.0,9384.48,900.0,54972.48
1000006388,372,1253,2.0,REFUNDED,56700.0,11907.0,0.0,68607.0
1000006389,183,340,,FULFILLED,42540.0,8933.4,1500.0,52973.4
1000006390,433,87,,FULFILLED,64680.0,13582.8,1200.0,79462.8
1000006391,511,504,,CANCELLED,14250.0,2992.5,900.0,18142.5
1000006392,5,575,,PAID,30000.0,6300.0,1200.0,37500.0
1000006393,145,467,,FULFILLED,39690.0,8334.9,900.0,48924.9
1000006394,436,771,,FULFILLED,44100.0,9261.0,900.0,54261.0
1000006395,614,1306,,FULFILLED,69900.0,14679.0,0.0,84579.0
1000006396,52,465,2.0,FULFILLED,47025.0,9875.25,0.0,56900.25
1000006397,611,877,,PAID,12150.0,2551.5,0.0,14701.5
1000006398,73,602,,REFUNDED,36000.0,7560.0,0.0,43560.0
1000006399,537,554,,FULFILLED,25200.0,5292.0,900.0,31392.0
1000006400,318,1313,,FULFILLED,44550.0,9355.5,900.0,54805.5
1000006401,384,410,2.0,FULFILLED,21600.0,4536.0,0.0,26136.0
1000006402,255,1312,2.0,FULFILLED,30000.0,6300.0,0.0,36300.0
1000006403,581,289,1.0,FULFILLED,11400.0,2394.0,0.0,13794.0
1000006404,503,429,1.0,FULFILLED,12000.0,2520.0,0.0,14520.0
1000006405,608,699,,FULFILLED,10584.0,2222.64,1200.0,14006.64
1000006406,425,267,2.0,PAID,14250.0,2992.5,0.0,17242.5
1000006407,488,1228,,REFUNDED,29925.0,6284.25,1200.0,37409.25
1000006408,278,476,,FULFILLED,14250.0,2992.5,900.0,18142.5
1000006409,380,1276,,FULFILLED,24000.0,5040.0,1200.0,30240.0
1000006410,119,648,2.0,FULFILLED,13500.0,2835.0,0.0,16335.0
1000006411,17,851,,PAID,40500.0,8505.0,0.0,49005.0
1000006412,361,1348,,CANCELLED,30000.0,6300.0,0.0,36300.0
1000006413,56,1318,2.0,FULFILLED,44400.0,9324.0,0.0,53724.0
1000006414,350,514,1.0,FULFILLED,14850.0,3118.5,0.0,17968.5
1000006415,313,1093,,PAID,42525.0,8930.25,900.0,52355.25
1000006416,257,1426,,FULFILLED,11880.0,2494.8,1200.0,15574.8
1000006417,553,996,2.0,FULFILLED,42900.0,9009.0,0.0,51909.0
1000006418,373,718,2.0,CANCELLED,28500.0,5985.0,0.0,34485.0
1000006419,151,724,,PAID,63000.0,13230.0,900.0,77130.0
1000006420,72,114,,PAID,53460.0,11226.6,1500.0,66186.6
1000006421,382,800,2.0,FULFILLED,12150.0,2551.5,0.0,14701.5
1000006422,411,1004,,PAID,39600.0,8316.0,1200.0,49116.0
1000006423,375,147,1.0,FULFILLED,11760.0,2469.6,0.0,14229.6
1000006424,372,28,1.0,REFUNDED,24000.0,5040.0,0.0,29040.0
1000006425,387,786,,FULFILLED,45000.0,9450.0,1200.0,55650.0
1000006426,569,153,,CANCELLED,11760.0,2469.6,0.0,14229.6
1000006427,308,1433,,FULFILLED,35910.0,7541.1,900.0,44351.1
1000006428,525,1419,1.0,PAID,71280.0,14968.8,0.0,86248.8
1000006429,613,389,,FULFILLED,10800.0,2268.0,0.0,13068.0
1000006430,165,233,,FULFILLED,97560.0,20487.6,0.0,118047.6
1000006431,424,746,,REFUNDED,62010.0,13022.1,0.0,75032.1
1000006432,427,894,1.0,FULFILLED,56640.0,11894.4,0.0,68534.4
1000006433,621,1083,,FULFILLED,13500.0,2835.0,900.0,17235.0
1000006434,218,1347,,FULFILLED,23520.0,4939.2,1200.0,29659.2
1000006435,84,24,,FULFILLED,45000.0,9450.0,0.0,54450.0
1000006436,512,1239,,FULFILLED,44100.0,9261.0,1200.0,54561.0
1000006437,444,1151,,FULFILLED,21600.0,4536.0,1200.0,27336.0
1000006438,484,696,,PAID,49200.0,10332.0,0.0,59532.0
1000006439,63,1278,,FULFILLED,14250.0,2992.5,1200.0,18442.5
1000006440,200,336,,PAID,34860.0,7320.6,900.0,43080.6
1000006441,524,1174,,PAID,27048.0,5680.08,0.0,32728.08
1000006442,362,668,,FULFILLED,35280.0,7408.8,1200.0,43888.8
1000006443,312,501,2.0,FULFILLED,44550.0,9355.5,0.0,53905.5
1000006444,315,1292,1.0,CANCELLED,22800.0,4788.0,0.0,27588.0
1000006445,399,198,,REFUNDED,40500.0,8505.0,900.0,49905.0
1000006446,443,884,,FULFILLED,56760.0,11919.6,900.0,69579.6
1000006447,373,1230,,FULFILLED,28500.0,5985.0,1500.0,35985.0
1000006448,635,212,2.0,FULFILLED,10800.0,2268.0,0.0,13068.0
1000006449,344,1025,2.0,FULFILLED,10800.0,2268.0,0.0,13068.0
1000006450,217,1424,2.0,FULFILLED,25575.0,5370.75,0.0,30945.75
1000006451,317,975,,FULFILLED,9720.0,2041.2,900.0,12661.2
1000006452,394,820,,FULFILLED,32400.0,6804.0,1500.0,40704.0
1000006453,294,1099,,FULFILLED,75150.0,15781.5,1500.0,92431.5
1000006454,382,1175,,CANCELLED,11400.0,2394.0,900.0,14694.0
1000006455,57,860,,CANCELLED,13200.0,2772.0,0.0,15972.0
1000006456,311,132,,FULFILLED,11400.0,2394.0,0.0,13794.0
1000006457,604,573,,FULFILLED,29400.0,6174.0,900.0,36474.0
1000006458,58,199,,FULFILLED,21600.0,4536.0,0.0,26136.0
1000006459,345,539,,FULFILLED,20520.0,4309.2,1200.0,26029.2
1000006460,551,196,,FULFILLED,27000.0,5670.0,1200.0,33870.0
1000006461,144,267,,FULFILLED,27000.0,5670.0,1200.0,33870.0
1000006462,273,220,,FULFILLED,42525.0,8930.25,0.0,51455.25
1000006463,70,604,,FULFILLED,85500.0,17955.0,0.0,103455.0
1000006464,168,73,,FULFILLED,25200.0,5292.0,1200.0,31692.0
1000006465,330,1331,,FULFILLED,29400.0,6174.0,1200.0,36774.0
1000006466,328,158,,FULFILLED,24000.0,5040.0,900.0,29940.0
1000006467,92,549,2.0,FULFILLED,59976.0,12594.96,0.0,72570.96
1000006468,73,1448,,FULFILLED,45600.0,9576.0,1200.0,56376.0
1000006469,593,795,1.0,CANCELLED,21600.0,4536.0,0.0,26136.0
1000006470,434,77,,FULFILLED,12825.0,2693.25,1500.0,17018.25
1000006471,572,1163,,FULFILLED,11400.0,2394.0,1500.0,15294.0
1000006472,459,1121,1.0,FULFILLED,15000.0,3150.0,0.0,18150.0
1000006473,133,232,1.0,FULFILLED,36000.0,7560.0,0.0,43560.0
1000006474,189,329,,PAID,11970.0,2513.7,900.0,15383.7
1000006475,43,1094,,FULFILLED,23520.0,4939.2,1200.0,29659.2
1000006476,509,944,,FULFILLED,49650.0,10426.5,0.0,60076.5
1000006477,349,1304,,FULFILLED,10800.0,2268.0,900.0,13968.0
1000006478,5,61,1.0,FULFILLED,32400.0,6804.0,0.0,39204.0
1000006479,449,560,,FULFILLED,33000.0,6930.0,0.0,39930.0
1000006480,320,299,,FULFILLED,39900.0,8379.0,900.0,49179.0
1000006481,556,812,,PAID,35280.0,7408.8,1500.0,44188.8
1000006482,61,169,,FULFILLED,115050.0,24160.5,1200.0,140410.5
1000006483,464,1136,1.0,REFUNDED,12000.0,2520.0,0.0,14520.0
1000006484,216,986,,FULFILLED,14700.0,3087.0,1200.0,18987.0
1000006485,608,1066,1.0,FULFILLED,45000.0,9450.0,0.0,54450.0
1000006486,524,1041,1.0,FULFILLED,59280.0,12448.8,0.0,71728.8
1000006487,255,152,2.0,REFUNDED,36300.0,7623.0,0.0,43923.0
1000006488,51,1402,,PAID,32340.0,6791.4,0.0,39131.4
1000006489,63,1032,,FULFILLED,28500.0,5985.0,1200.0,35685.0
1000006490,182,508,,FULFILLED,64800.0,13608.0,900.0,79308.0
1000006491,454,32,,FULFILLED,16170.0,3395.7,0.0,19565.7
1000006492,573,1373,,FULFILLED,22800.0,4788.0,1500.0,29088.0
1000006493,343,1133,,FULFILLED,73950.0,15529.5,0.0,89479.5
1000006494,201,1336,,FULFILLED,37620.0,7900.2,0.0,45520.2
1000006495,50,1061,,FULFILLED,34200.0,7182.0,1200.0,42582.0
1000006496,530,1033,,CANCELLED,22800.0,4788.0,1500.0,29088.0
1000006497,607,993,2.0,FULFILLED,27111.0,5693.31,0.0,32804.31
1000006498,205,1034,,FULFILLED,14250.0,2992.5,900.0,18142.5
1000006499,260,1468,1.0,FULFILLED,25200.0,5292.0,0.0,30492.0
1000006500,236,419,,FULFILLED,27000.0,5670.0,1200.0,33870.0
1000006501,306,1348,,CANCELLED,44100.0,9261.0,900.0,54261.0
1000006502,312,39,,PAID,15675.0,3291.75,0.0,18966.75
1000006503,382,1006,,REFUNDED,10800.0,2268.0,1200.0,14268.0
1000006504,148,311,1.0,FULFILLED,60270.0,12656.7,0.0,72926.7
1000006505,78,373,,FULFILLED,27000.0,5670.0,1200.0,33870.0
1000006506,296,623,,FULFILLED,35520.0,7459.2,900.0,43879.2
1000006507,417,1313,,FULFILLED,15000.0,3150.0,900.0,19050.0
1000006508,563,283,2.0,FULFILLED,41160.0,8643.6,0.0,49803.6
1000006509,515,734,,FULFILLED,92100.0,19341.0,1200.0,112641.0
1000006510,434,1182,2.0,FULFILLED,62100.0,13041.0,0.0,75141.0
1000006511,434,67,2.0,FULFILLED,61320.0,12877.2,0.0,74197.2
1000006512,28,919,,FULFILLED,23760.0,4989.6,1500.0,30249.6
1000006513,225,737,,FULFILLED,12936.0,2716.56,0.0,15652.56
1000006514,539,1267,1.0,FULFILLED,14250.0,2992.5,0.0,17242.5
1000006515,423,1345,,PAID,45870.0,9632.7,1200.0,56702.7
1000006516,93,1085,,FULFILLED,19440.0,4082.4,1200.0,24722.4
1000006517,555,126,,FULFILLED,36000.0,7560.0,1200.0,44760.0
1000006518,236,20,,FULFILLED,41160.0,8643.6,900.0,50703.6
1000006519,561,1183,,PAID,11760.0,2469.6,1200.0,15429.6
1000006520,138,1082,,FULFILLED,21600.0,4536.0,1200.0,27336.0
1000006521,284,349,,FULFILLED,37800.0,7938.0,900.0,46638.0
1000006522,307,569,,FULFILLED,85387.5,17931.38,900.0,104218.88
1000006523,625,10,,CREATED,28500.0,5985.0,1200.0,35685.0
1000006524,383,1194,,FULFILLED,29160.0,6123.6,0.0,35283.6
1000006525,594,1350,,FULFILLED,46305.0,9724.05,0.0,56029.05
1000006526,286,1490,,FULFILLED,10800.0,2268.0,900.0,13968.0
1000006527,630,517,,FULFILLED,54552.0,11455.92,0.0,66007.92
1000006528,262,907,,FULFILLED,29925.0,6284.25,900.0,37109.25
1000006529,259,115,,FULFILLED,42750.0,8977.5,1500.0,53227.5
1000006530,343,415,,FULFILLED,31350.0,6583.5,1200.0,39133.5
1000006531,175,801,,CANCELLED,21600.0,4536.0,0.0,26136.0
1000006532,27,847,,FULFILLED,45000.0,9450.0,900.0,55350.0
1000006533,35,622,,FULFILLED,30000.0,6300.0,0.0,36300.0
1000006534,97,1288,2.0,CANCELLED,35280.0,7408.8,0.0,42688.8
1000006535,378,1045,2.0,FULFILLED,25080.0,5266.8,0.0,30346.8
1000006536,433,523,,FULFILLED,59760.0,12549.6,1200.0,73509.6
1000006537,286,1419,,PAID,12150.0,2551.5,0.0,14701.5
1000006538,60,733,,FULFILLED,28500.0,5985.0,0.0,34485.0
1000006539,376,339,,FULFILLED,13500.0,2835.0,1500.0,17835.0
1000006540,240,1434,2.0,PAID,12540.0,2633.4,0.0,15173.4
1000006541,27,853,2.0,CANCELLED,45360.0,9525.6,0.0,54885.6
1000006542,406,799,,PAID,28462.5,5977.12,900.0,35339.62
1000006543,565,902,,FULFILLED,22800.0,4788.0,1200.0,28788.0
1000006544,182,1133,,FULFILLED,36000.0,7560.0,1200.0,44760.0
1000006545,384,1163,,PAID,46080.0,9676.8,1200.0,56956.8
1000006546,563,186,,FULFILLED,37440.0,7862.4,0.0,45302.4
1000006547,596,671,,FULFILLED,26850.0,5638.5,900.0,33388.5
1000006548,589,1359,,FULFILLED,14175.0,2976.75,1200.0,18351.75
1000006549,52,835,,FULFILLED,15750.0,3307.5,900.0,19957.5
1000006550,623,16,,FULFILLED,30870.0,6482.7,900.0,38252.7
1000006551,143,975,,FULFILLED,26400.0,5544.0,0.0,31944.0
1000006552,414,597,,PAID,40500.0,8505.0,0.0,49005.0
1000006553,115,564,,CREATED,13500.0,2835.0,1500.0,17835.0
1000006554,361,229,,FULFILLED,23520.0,4939.2,900.0,29359.2
1000006555,447,209,,FULFILLED,27000.0,5670.0,1200.0,33870.0
1000006556,343,236,,FULFILLED,15000.0,3150.0,900.0,19050.0
1000006557,20,942,,FULFILLED,37044.0,7779.24,0.0,44823.24
1000006558,423,1106,,FULFILLED,12000.0,2520.0,0.0,14520.0
1000006559,5,778,1.0,PAID,35280.0,7408.8,0.0,42688.8
1000006560,357,787,,FULFILLED,15435.0,3241.35,1200.0,19876.35
1000006561,527,355,,PAID,14850.0,3118.5,900.0,18868.5
1000006562,626,1477,,FULFILLED,23520.0,4939.2,1200.0,29659.2
1000006563,389,334,2.0,PAID,25872.0,5433.12,0.0,31305.12
1000006564,510,10,,CANCELLED,30000.0,6300.0,900.0,37200.0
1000006565,274,54,,FULFILLED,24300.0,5103.0,1200.0,30603.0
1000006566,256,361,,CANCELLED,12000.0,2520.0,1500.0,16020.0
1000006567,28,1392,,FULFILLED,27000.0,5670.0,1500.0,34170.0
1000006568,538,856,,PAID,40500.0,8505.0,1200.0,50205.0
1000006569,195,543,,PAID,14250.0,2992.5,0.0,17242.5
1000006570,285,1356,,PAID,24000.0,5040.0,1500.0,30540.0
1000006571,114,656,,PAID,15000.0,3150.0,0.0,18150.0
1000006572,597,1096,2.0,REFUNDED,82800.0,17388.0,0.0,100188.0
1000006573,605,478,,FULFILLED,29160.0,6123.6,1500.0,36783.6
1000006574,351,328,,CANCELLED,22680.0,4762.8,0.0,27442.8
1000006575,98,585,2.0,PAID,16500.0,3465.0,0.0,19965.0
1000006576,42,65,,FULFILLED,56400.0,11844.0,900.0,69144.0
1000006577,435,1379,,FULFILLED,26850.0,5638.5,900.0,33388.5
1000006578,92,212,,FULFILLED,44400.0,9324.0,0.0,53724.0
1000006579,111,705,,FULFILLED,58320.0,12247.2,900.0,71467.2
1000006580,602,1249,,FULFILLED,40500.0,8505.0,900.0,49905.0
1000006581,328,702,,FULFILLED,68880.0,14464.8,0.0,83344.8
1000006582,366,764,2.0,FULFILLED,34200.0,7182.0,0.0,41382.0
1000006583,451,1378,,FULFILLED,82380.0,17299.8,0.0,99679.8
1000006584,493,204,,FULFILLED,70020.0,14704.2,1200.0,85924.2
1000006585,548,1383,,CANCELLED,13200.0,2772.0,900.0,16872.0
1000006586,571,738,,FULFILLED,12540.0,2633.4,1200.0,16373.4
1000006587,317,332,,REFUNDED,32265.0,6775.65,1200.0,40240.65
1000006588,390,1338,,FULFILLED,51090.0,10728.9,1200.0,63018.9
1000006589,165,727,2.0,FULFILLED,40500.0,8505.0,0.0,49005.0
1000006590,192,1491,,FULFILLED,30000.0,6300.0,1200.0,37500.0
1000006591,283,136,2.0,CANCELLED,30780.0,6463.8,0.0,37243.8
1000006592,261,1396,,FULFILLED,110925.0,23294.25,1500.0,135719.25
1000006593,52,555,1.0,CANCELLED,15750.0,3307.5,0.0,19057.5
1000006594,248,1178,1.0,PAID,22680.0,4762.8,0.0,27442.8
1000006595,156,235,,PAID,35280.0,7408.8,1200.0,43888.8
1000006596,366,539,,FULFILLED,13500.0,2835.0,0.0,16335.0
1000006597,471,553,2.0,FULFILLED,34200.0,7182.0,0.0,41382.0
1000006598,343,376,,PAID,36450.0,7654.5,0.0,44104.5
1000006599,465,1377,,FULFILLED,22800.0,4788.0,1200.0,28788.0
1000006600,94,619,1.0,FULFILLED,31752.0,6667.92,0.0,38419.92
1000006601,89,47,,FULFILLED,46305.0,9724.05,1200.0,57229.05
1000006602,39,666,2.0,FULFILLED,12825.0,2693.25,0.0,15518.25
1000006603,263,778,,FULFILLED,58350.0,12253.5,1200.0,71803.5
1000006604,264,1457,,FULFILLED,47628.0,10001.88,1500.0,59129.88
1000006605,157,932,,FULFILLED,63060.0,13242.6,1200.0,77502.6
1000006606,265,478,,PAID,23520.0,4939.2,900.0,29359.2
1000006607,612,1480,,FULFILLED,45000.0,9450.0,1500.0,55950.0
1000006608,473,994,,FULFILLED,16500.0,3465.0,1200.0,21165.0
1000006609,319,165,1.0,FULFILLED,45000.0,9450.0,0.0,54450.0
1000006610,346,1126,,REFUNDED,36108.0,7582.68,0.0,43690.68
1000006611,188,445,,FULFILLED,36300.0,7623.0,0.0,43923.0
1000006612,154,321,,FULFILLED,37044.0,7779.24,900.0,45723.24
1000006613,572,975,,FULFILLED,40380.0,8479.8,0.0,48859.8
1000006614,202,916,,PAID,74700.0,15687.0,0.0,90387.0
1000006615,127,814,,CANCELLED,41250.0,8662.5,1200.0,51112.5
1000006616,530,1227,,FULFILLED,48210.0,10124.1,0.0,58334.1
1000006617,43,528,1.0,FULFILLED,44160.0,9273.6,0.0,53433.6
1000006618,349,809,1.0,FULFILLED,38808.0,8149.68,0.0,46957.68
1000006619,541,1105,1.0,FULFILLED,35340.0,7421.4,0.0,42761.4
1000006620,487,261,,PAID,29700.0,6237.0,1200.0,37137.0
1000006621,138,751,2.0,PAID,14700.0,3087.0,0.0,17787.0
1000006622,588,648,,CANCELLED,33000.0,6930.0,0.0,39930.0
1000006623,588,118,,PAID,34200.0,7182.0,0.0,41382.0
1000006624,355,100,,FULFILLED,15000.0,3150.0,900.0,19050.0
1000006625,590,780,,PAID,14700.0,3087.0,1500.0,19287.0
1000006626,14,91,,FULFILLED,98100.0,20601.0,0.0,118701.0
1000006627,439,1355,1.0,REFUNDED,11760.0,2469.6,0.0,14229.6
1000006628,59,279,,FULFILLED,26460.0,5556.6,900.0,32916.6
1000006629,443,651,,CANCELLED,38808.0,8149.68,1200.0,48157.68
1000006630,73,1359,,FULFILLED,23940.0,5027.4,900.0,29867.4
1000006631,189,589,,PAID,34200.0,7182.0,900.0,42282.0
1000006632,620,1489,1.0,PAID,39600.0,8316.0,0.0,47916.0
1000006633,258,776,1.0,FULFILLED,12825.0,2693.25,0.0,15518.25
1000006634,402,257,,FULFILLED,21168.0,4445.28,900.0,26513.28
1000006635,625,252,,FULFILLED,14250.0,2992.5,1200.0,18442.5
1000006636,428,1036,,FULFILLED,11400.0,2394.0,900.0,14694.0
1000006637,369,456,,FULFILLED,46548.0,9775.08,0.0,56323.08
1000006638,492,707,,FULFILLED,28500.0,5985.0,1200.0,35685.0
1000006639,575,548,,CANCELLED,12150.0,2551.5,0.0,14701.5
1000006640,359,575,,REFUNDED,55500.0,11655.0,900.0,68055.0
1000006641,28,970,,FULFILLED,42960.0,9021.6,1200.0,53181.6
1000006642,577,1310,,REFUNDED,32400.0,6804.0,900.0,40104.0
1000006643,578,135,,FULFILLED,35160.0,7383.6,1500.0,44043.6
1000006644,610,814,,PAID,56070.0,11774.7,1200.0,69044.7
1000006645,324,248,,FULFILLED,29400.0,6174.0,900.0,36474.0
1000006646,121,966,,FULFILLED,63000.0,13230.0,1200.0,77430.0
1000006647,254,380,,FULFILLED,27000.0,5670.0,0.0,32670.0
1000006648,19,1144,,PAID,11340.0,2381.4,1500.0,15221.4
1000006649,577,487,,FULFILLED,38475.0,8079.75,0.0,46554.75
1000006650,361,903,,CANCELLED,33600.0,7056.0,0.0,40656.0
1000006651,601,1383,,FULFILLED,36000.0,7560.0,1500.0,45060.0
1000006652,488,1292,,FULFILLED,13500.0,2835.0,1200.0,17535.0
1000006653,241,190,,FULFILLED,30000.0,6300.0,900.0,37200.0
1000006654,385,159,,FULFILLED,29700.0,6237.0,0.0,35937.0
1000006655,262,1229,,CANCELLED,45000.0,9450.0,1200.0,55650.0
1000006656,123,886,,CANCELLED,44100.0,9261.0,900.0,54261.0
1000006657,348,271,2.0,FULFILLED,14250.0,2992.5,0.0,17242.5
1000006658,425,143,,FULFILLED,47025.0,9875.25,900.0,57800.25
1000006659,568,1043,1.0,FULFILLED,44850.0,9418.5,0.0,54268.5
1000006660,577,432,,FULFILLED,50962.5,10702.12,0.0,61664.62
1000006661,240,521,,PAID,14700.0,3087.0,1200.0,18987.0
1000006662,67,1159,,FULFILLED,15750.0,3307.5,1200.0,20257.5
1000006663,4,668,2.0,FULFILLED,11880.0,2494.8,0.0,14374.8
1000006664,400,789,,CREATED,22800.0,4788.0,900.0,28488.0
1000006665,470,1315,,FULFILLED,51300.0,10773.0,0.0,62073.0
1000006666,532,760,,FULFILLED,69000.0,14490.0,0.0,83490.0
1000006667,184,419,,CANCELLED,24000.0,5040.0,0.0,29040.0
1000006668,225,1231,1.0,FULFILLED,12000.0,2520.0,0.0,14520.0
1000006669,59,1222,,FULFILLED,12000.0,2520.0,0.0,14520.0
